Empresa;Família;Modelo;OPC;Chassi;Placa;Veículo;Estado Placa;Ano;Cor;NF Número;Valor Compra;Custo Operacional;Preço Público/Venda;Custo Valor Compra;NF Compra;Empresa Compra;Valor Agregado;KM;Opcionais;Data Chegada;Dias Estoque;Data Emissão;Situação;Valor Escrito;Valor Escrito2;Valor Escrito3;Combustível;Avaliação Usado;Em Trânsito;Pago;Data Pagamento;Estoque;Flag Proposta;Flag Pedido;Flag Bloqueio;Flag Reserva;NTI Valor;Tipo Faturamento;Valores Agregados;Pis/Fin;ICMS Valor Venda;Valor HoldBack;Nr. Renavam;Promoção;Custo Venda;Localização;Floor;Tipo Transmissão
PEDRAGON MANAUS;NW MONTANA;NW MONTANA RS RGE;RGE;9BGED43T0VB117339;;110896;;2026/2027;VERMELHO SCARLET;        3047771;122486,96;0,00;171390,00;122486,96;   167734;PEDRAGON MANAUS;1837,30;1;(693) UE1, (706) RGE;  /  /     ;7;19/06/2026 00:00;;;PEDRAGON MANAUS;200955     ;ALCO/GASOL;0,00;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0,00;CAPLAN GM;HOLD BACK (GM);0,00;0,00;0,00;200955     ;0,00;124324,26;PEDRAGON MANAUS;0,00;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA RS RGE;RGE;9BGED43T0VB103247;;110888;;2026/2027;BRANCO SUMMIT;        3047763;123201,80;0,00;172390,00;123201,80;   167726;PEDRAGON MANAUS;1848,03;1;(691) PDJ, (693) UE1, (706) RGE;  /  /     ;7;19/06/2026 00:00;;;PEDRAGON MANAUS;200955     ;ALCO/GASOL;0,00;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0,00;CAPLAN GM;HOLD BACK (GM);0,00;0,00;0,00;200955     ;0,00;125049,83;PEDRAGON MANAUS;0,00;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA RS RGE;RGE;9BGED43T0VB103254;;110889;;2026/2027;BRANCO SUMMIT;        3047764;123201,80;0,00;172390,00;123201,80;   167727;PEDRAGON MANAUS;1848,03;1;(691) PDJ, (693) UE1, (706) RGE;  /  /     ;7;19/06/2026 00:00;;;PEDRAGON MANAUS;200955     ;ALCO/GASOL;0,00;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0,00;CAPLAN GM;HOLD BACK (GM);0,00;0,00;0,00;200955     ;0,00;125049,83;PEDRAGON MANAUS;0,00;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA RS RGE;RGE;9BGED43T0VB116401;;110892;;2026/2027;CINZA AMBAR;        3047767;123916,64;0,00;173390,00;123916,64;   167730;PEDRAGON MANAUS;1858,75;1;(690) PDB, (693) UE1, (706) RGE;  /  /     ;7;19/06/2026 00:00;;;PEDRAGON MANAUS;200955     ;ALCO/GASOL;0,00;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0,00;CAPLAN GM;HOLD BACK (GM);0,00;0,00;0,00;200955     ;0,00;125775,39;PEDRAGON MANAUS;0,00;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA RS RGE;RGE;9BGED43T0VB116410;;110893;;2026/2027;CINZA AMBAR;        3047768;123916,64;0,00;173390,00;123916,64;   167731;PEDRAGON MANAUS;1858,75;1;(690) PDB, (693) UE1, (706) RGE;  /  /     ;7;19/06/2026 00:00;;;PEDRAGON MANAUS;200955     ;ALCO/GASOL;0,00;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0,00;CAPLAN GM;HOLD BACK (GM);0,00;0,00;0,00;200955     ;0,00;125775,39;PEDRAGON MANAUS;0,00;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA RS RGE;RGE;9BGED43T0VB117061;;110895;;2026/2027;VERMELHO SCARLET;        3047769;122486,96;0,00;171390,00;122486,96;   167732;PEDRAGON MANAUS;1837,30;1;(693) UE1, (706) RGE;  /  /     ;7;19/06/2026 00:00;;;PEDRAGON MANAUS;200955     ;ALCO/GASOL;0,00;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0,00;CAPLAN GM;HOLD BACK (GM);0,00;0,00;0,00;200955     ;0,00;124324,26;PEDRAGON MANAUS;0,00;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA RS RGE;RGE;9BGED43T0VB117661;;110436;;2026/2027;CINZA AMBAR;        3045529;123916,64;0,00;173390,00;123916,64;   164114;PEDRAGON MANAUS;1858,75;1;(690) PDB, (693) UE1, (706) RGE;  /  /     ;11;15/06/2026 00:00;;;PEDRAGON MANAUS;200955     ;ALCO/GASOL;0,00;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0,00;FLOOR PLAN - GM;HOLD BACK (GM);0,00;0,00;0,00;200955     ;0,00;125775,39;PEDRAGON MANAUS;0,00;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA RS RGE;RGE;9BGED43T0VB117668;;110437;;2026/2027;CINZA AMBAR;        3045530;123916,64;0,00;173390,00;123916,64;   164115;PEDRAGON MANAUS;1858,75;1;(690) PDB, (693) UE1, (706) RGE;  /  /     ;11;15/06/2026 00:00;;;PEDRAGON MANAUS;200955     ;ALCO/GASOL;0,00;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0,00;FLOOR PLAN - GM;HOLD BACK (GM);0,00;0,00;0,00;200955     ;0,00;125775,39;PEDRAGON MANAUS;0,00;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA RS RGE;RGE;9BGED43T0VB117669;;110438;;2026/2027;CINZA AMBAR;        3045531;123916,64;0,00;173390,00;123916,64;   164116;PEDRAGON MANAUS;1858,75;1;(690) PDB, (693) UE1, (706) RGE;  /  /     ;11;15/06/2026 00:00;;;PEDRAGON MANAUS;200955     ;ALCO/GASOL;0,00;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0,00;FLOOR PLAN - GM;HOLD BACK (GM);0,00;0,00;0,00;200955     ;0,00;125775,39;PEDRAGON MANAUS;0,00;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA RS RGE;RGE;9BGED43T0VB117675;;110439;;2026/2027;CINZA AMBAR;        3045532;123916,64;0,00;173390,00;123916,64;   164117;PEDRAGON MANAUS;1858,75;1;(690) PDB, (693) UE1, (706) RGE;  /  /     ;11;15/06/2026 00:00;;;PEDRAGON MANAUS;200955     ;ALCO/GASOL;0,00;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0,00;FLOOR PLAN - GM;HOLD BACK (GM);0,00;0,00;0,00;200955     ;0,00;125775,39;PEDRAGON MANAUS;0,00;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA RS RGE;RGE;9BGED43T0VB117683;;110440;;2026/2027;CINZA AMBAR;        3045533;123916,64;0,00;173390,00;123916,64;   164118;PEDRAGON MANAUS;1858,75;1;(690) PDB, (693) UE1, (706) RGE;  /  /     ;11;15/06/2026 00:00;;;PEDRAGON MANAUS;200955     ;ALCO/GASOL;0,00;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0,00;FLOOR PLAN - GM;HOLD BACK (GM);0,00;0,00;0,00;200955     ;0,00;125775,39;PEDRAGON MANAUS;0,00;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA RS RGE;RGE;9BGED43T0VB117691;;110441;;2026/2027;CINZA AMBAR;        3045534;123916,64;0,00;173390,00;123916,64;   164119;PEDRAGON MANAUS;1858,75;1;(690) PDB, (693) UE1, (706) RGE;  /  /     ;11;15/06/2026 00:00;;;PEDRAGON MANAUS;200955     ;ALCO/GASOL;0,00;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0,00;FLOOR PLAN - GM;HOLD BACK (GM);0,00;0,00;0,00;200955     ;0,00;125775,39;PEDRAGON MANAUS;0,00;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA RS RGE;RGE;9BGED43T0VB115124;;110519;;2026/2027;BRANCO SUMMIT;        3045903;123201,80;0,00;172390,00;123201,80;   164697;PEDRAGON MANAUS;1848,03;1;(691) PDJ, (693) UE1, (706) RGE;  /  /     ;10;16/06/2026 00:00;;;PEDRAGON MANAUS;200955     ;ALCO/GASOL;0,00;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0,00;CAPLAN GM;HOLD BACK (GM);0,00;0,00;0,00;200955     ;0,00;125049,83;PEDRAGON MANAUS;0,00;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA RS RGE;RGE;9BGED43T0VB116411;;110520;;2026/2027;CINZA AMBAR;        3045904;123916,64;0,00;173390,00;123916,64;   164698;PEDRAGON MANAUS;1858,75;1;(690) PDB, (693) UE1, (706) RGE;  /  /     ;10;16/06/2026 00:00;;;PEDRAGON MANAUS;200955     ;ALCO/GASOL;0,00;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0,00;CAPLAN GM;HOLD BACK (GM);0,00;0,00;0,00;200955     ;0,00;125775,39;PEDRAGON MANAUS;0,00;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA RS RGE;RGE;9BGED43T0VB116415;;110521;;2026/2027;CINZA AMBAR;        3045905;123916,64;0,00;173390,00;123916,64;   164699;PEDRAGON MANAUS;1858,75;1;(690) PDB, (693) UE1, (706) RGE;  /  /     ;10;16/06/2026 00:00;;;PEDRAGON MANAUS;200955     ;ALCO/GASOL;0,00;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0,00;CAPLAN GM;HOLD BACK (GM);0,00;0,00;0,00;200955     ;0,00;125775,39;PEDRAGON MANAUS;0,00;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA RS RGE;RGE;9BGED43T0VB115131;;110056;;2026/2027;BRANCO SUMMIT;        3043793;123201,80;0,00;172390,00;123201,80;   160098;PEDRAGON MANAUS;1848,03;1;(691) PDJ, (693) UE1, (706) RGE;  /  /     ;16;10/06/2026 00:00;;GUSTAVO;PEDRAGON MANAUS;200955     ;ALCO/GASOL;0,00;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0,00;CAPLAN GM;HOLD BACK (GM);0,00;0,00;0,00;200955     ;0,00;125049,83;PEDRAGON MANAUS;0,00;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA RS RGE;RGE;9BGED43T0VB117332;;110431;;2026/2027;VERMELHO SCARLET;        3045517;122486,96;0,00;171390,00;122486,96;   164103;PEDRAGON MANAUS;1837,30;1;(693) UE1, (706) RGE;  /  /     ;11;15/06/2026 00:00;;;PEDRAGON MANAUS;200955     ;ALCO/GASOL;0,00;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0,00;FLOOR PLAN - GM;HOLD BACK (GM);0,00;0,00;0,00;200955     ;0,00;124324,26;PEDRAGON MANAUS;0,00;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA RS RGE;RGE;9BGED43T0VB117499;;110432;;2026/2027;PRETO OURO NEGRO;        3045520;123916,64;0,00;173390,00;123916,64;   164106;PEDRAGON MANAUS;1858,75;1;(690) PDB, (693) UE1, (706) RGE;  /  /     ;11;15/06/2026 00:00;;;PEDRAGON MANAUS;200955     ;ALCO/GASOL;0,00;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0,00;FLOOR PLAN - GM;HOLD BACK (GM);0,00;0,00;0,00;200955     ;0,00;125775,39;PEDRAGON MANAUS;0,00;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA RS RGE;RGE;9BGED43T0VB117500;;110433;;2026/2027;PRETO OURO NEGRO;        3045521;123916,64;0,00;173390,00;123916,64;   164107;PEDRAGON MANAUS;1858,75;1;(690) PDB, (693) UE1, (706) RGE;  /  /     ;11;15/06/2026 00:00;;;PEDRAGON MANAUS;200955     ;ALCO/GASOL;0,00;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0,00;FLOOR PLAN - GM;HOLD BACK (GM);0,00;0,00;0,00;200955     ;0,00;125775,39;PEDRAGON MANAUS;0,00;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA RS RGE;RGE;9BGED43T0VB117508;;110434;;2026/2027;PRETO OURO NEGRO;        3045522;123916,64;0,00;173390,00;123916,64;   164108;PEDRAGON MANAUS;1858,75;1;(690) PDB, (693) UE1, (706) RGE;  /  /     ;11;15/06/2026 00:00;;;PEDRAGON MANAUS;200955     ;ALCO/GASOL;0,00;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0,00;FLOOR PLAN - GM;HOLD BACK (GM);0,00;0,00;0,00;200955     ;0,00;125775,39;PEDRAGON MANAUS;0,00;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA RS RGE;RGE;9BGED43T0VB117514;;110435;;2026/2027;PRETO OURO NEGRO;        3045523;123916,64;0,00;173390,00;123916,64;   164109;PEDRAGON MANAUS;1858,75;1;(690) PDB, (693) UE1, (706) RGE;  /  /     ;11;15/06/2026 00:00;;;PEDRAGON MANAUS;200955     ;ALCO/GASOL;0,00;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0,00;FLOOR PLAN - GM;HOLD BACK (GM);0,00;0,00;0,00;200955     ;0,00;125775,39;PEDRAGON MANAUS;0,00;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA RS RGE;RGE;9BGED43T0VB109159;;108123;;2026/2027;VERMELHO SCARLET;        3035736;122486,96;0,00;171390,00;122486,96;   140444;PEDRAGON MANAUS;1837,30;1;(693) UE1, (706) RGE;  /  /     ;42;15/05/2026 00:00;;Victor ;PEDRAGON MANAUS;200955     ;ALCO/GASOL;0,00;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0,00;FLOOR PLAN - GM;HOLD BACK (GM);0,00;0,00;0,00;200955     ;0,00;124324,26;PEDRAGON MANAUS;0,00;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA RS RGE;RGE;9BGED43T0VB104188;;107672;;2026/2027;PRETO OURO NEGRO;        3033999;123916,64;0,00;173390,00;123916,64;   136268;PEDRAGON MANAUS;1858,75;1;(690) PDB, (693) UE1, (706) RGE;  /  /     ;46;11/05/2026 00:00;;;PEDRAGON MANAUS;200955     ;ALCO/GASOL;0,00;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0,00;FLOOR PLAN - GM;HOLD BACK (GM);0,00;0,00;0,00;200955     ;0,00;125775,39;PEDRAGON MANAUS;0,00;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA RS RGE;RGE;9BGED43T0VB104289;;107673;;2026/2027;PRETO OURO NEGRO;        3034004;123916,64;0,00;173390,00;123916,64;   136269;PEDRAGON MANAUS;1858,75;1;(690) PDB, (693) UE1, (706) RGE;  /  /     ;46;11/05/2026 00:00;;;PEDRAGON MANAUS;200955     ;ALCO/GASOL;0,00;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0,00;FLOOR PLAN - GM;HOLD BACK (GM);0,00;0,00;0,00;200955     ;0,00;125775,39;PEDRAGON MANAUS;0,00;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA RS RGE;RGE;9BGED43T0VB104295;;107674;;2026/2027;PRETO OURO NEGRO;        3034005;123916,64;0,00;173390,00;123916,64;   136270;PEDRAGON MANAUS;1858,75;1;(690) PDB, (693) UE1, (706) RGE;  /  /     ;46;11/05/2026 00:00;;;PEDRAGON MANAUS;200955     ;ALCO/GASOL;0,00;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0,00;FLOOR PLAN - GM;HOLD BACK (GM);0,00;0,00;0,00;200955     ;0,00;125775,39;PEDRAGON MANAUS;0,00;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA RS RGE;RGE;9BGED43T0VB103191;;107671;;2026/2027;BRANCO SUMMIT;        3033977;123201,80;0,00;172390,00;123201,80;   136263;PEDRAGON MANAUS;1848,03;1;(691) PDJ, (693) UE1, (706) RGE;  /  /     ;46;11/05/2026 00:00;;;PEDRAGON MANAUS;200955     ;ALCO/GASOL;0,00;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0,00;FLOOR PLAN - GM;HOLD BACK (GM);0,00;0,00;0,00;200955     ;0,00;125049,83;PEDRAGON MANAUS;0,00;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA RS RGE;RGE;9BGED43T0VB104208;;107546;;2026/2027;PRETO OURO NEGRO;        3033624;123916,64;0,00;173390,00;123916,64;   134952;PEDRAGON MANAUS;1858,75;1;(690) PDB, (693) UE1, (706) RGE;  /  /     ;49;08/05/2026 00:00;;;PEDRAGON MANAUS;200955     ;ALCO/GASOL;0,00;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0,00;CAPLAN GM;HOLD BACK (GM);0,00;0,00;0,00;200955     ;0,00;125775,39;PEDRAGON MANAUS;0,00;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA RS RGE;RGE;9BGED43T0VB104209;;107547;;2026/2027;PRETO OURO NEGRO;        3033625;123916,64;0,00;173390,00;123916,64;   134953;PEDRAGON MANAUS;1858,75;1;(690) PDB, (693) UE1, (706) RGE;  /  /     ;49;08/05/2026 00:00;;;PEDRAGON MANAUS;200955     ;ALCO/GASOL;0,00;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0,00;CAPLAN GM;HOLD BACK (GM);0,00;0,00;0,00;200955     ;0,00;125775,39;PEDRAGON MANAUS;0,00;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA RS RGE;RGE;9BGED43T0VB104215;;107548;;2026/2027;PRETO OURO NEGRO;        3033626;123916,64;0,00;173390,00;123916,64;   134954;PEDRAGON MANAUS;1858,75;1;(690) PDB, (693) UE1, (706) RGE;  /  /     ;49;08/05/2026 00:00;;;PEDRAGON MANAUS;200955     ;ALCO/GASOL;0,00;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0,00;CAPLAN GM;HOLD BACK (GM);0,00;0,00;0,00;200955     ;0,00;125775,39;PEDRAGON MANAUS;0,00;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA RS RGE;RGE;9BGED43T0VB104194;;107818;;2026/2027;PRETO OURO NEGRO;        3034691;123916,64;0,00;173390,00;123916,64;   137254;PEDRAGON MANAUS;1858,75;1;(690) PDB, (693) UE1, (706) RGE;  /  /     ;45;12/05/2026 00:00;;;PEDRAGON MANAUS;200955     ;ALCO/GASOL;0,00;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0,00;CAPLAN GM;HOLD BACK (GM);0,00;0,00;0,00;200955     ;0,00;125775,39;PEDRAGON MANAUS;0,00;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA RS RGE;RGE;9BGED43T0VB104201;;107819;;2026/2027;PRETO OURO NEGRO;        3034692;123916,64;0,00;173390,00;123916,64;   137255;PEDRAGON MANAUS;1858,75;1;(690) PDB, (693) UE1, (706) RGE;  /  /     ;45;12/05/2026 00:00;;;PEDRAGON MANAUS;200955     ;ALCO/GASOL;0,00;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0,00;CAPLAN GM;HOLD BACK (GM);0,00;0,00;0,00;200955     ;0,00;125775,39;PEDRAGON MANAUS;0,00;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA RS RGE;RGE;9BGED43T0VB104296;;107820;;2026/2027;PRETO OURO NEGRO;        3034698;123916,64;0,00;173390,00;123916,64;   137256;PEDRAGON MANAUS;1858,75;1;(690) PDB, (693) UE1, (706) RGE;  /  /     ;45;12/05/2026 00:00;;;PEDRAGON MANAUS;200955     ;ALCO/GASOL;0,00;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0,00;CAPLAN GM;HOLD BACK (GM);0,00;0,00;0,00;200955     ;0,00;125775,39;PEDRAGON MANAUS;0,00;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA RS RGE;RGE;9BGED43T0VB104302;;107821;;2026/2027;PRETO OURO NEGRO;        3034699;123916,64;0,00;173390,00;123916,64;   137257;PEDRAGON MANAUS;1858,75;1;(690) PDB, (693) UE1, (706) RGE;  /  /     ;45;12/05/2026 00:00;;;PEDRAGON MANAUS;200955     ;ALCO/GASOL;0,00;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0,00;CAPLAN GM;HOLD BACK (GM);0,00;0,00;0,00;200955     ;0,00;125775,39;PEDRAGON MANAUS;0,00;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA RS RGE;RGE;9BGED43T0VB109160;        ;108940;;2026/2027;VERMELHO SCARLET;        3039238;122486,96;0,00;171390,00;122486,96;   148593;PEDRAGON MANAUS;1837,30;1;(693) UE1, (706) RGE;  /  /     ;31;26/05/2026 00:00;;SAMYRA 16.06;PEDRAGON MANAUS;200955;ALCO/GASOL;0,00;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0,00;CAPLAN GM;HOLD BACK (GM);0,00;0,00;0,00;200955;0,00;124324,26;PEDRAGON MANAUS;0,00;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA RS RGE;RGE;9BGED43T0VB103240;;110887;;2026/2027;BRANCO SUMMIT;        3047979;123201,80;0,00;172390,00;123201,80;   167759;PEDRAGON MANAUS;1848,03;1;(691) PDJ, (693) UE1, (706) RGE;  /  /     ;7;19/06/2026 00:00;;;PEDRAGON MANAUS;200955     ;ALCO/GASOL;0,00;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0,00;FLOOR PLAN - GM;HOLD BACK (GM);0,00;0,00;0,00;200955     ;0,00;125049,83;PEDRAGON MANAUS;0,00;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA RS RGE;RGE;9BGED43T0VB103281;;110890;;2026/2027;BRANCO SUMMIT;        3047980;123201,80;0,00;172390,00;123201,80;   167760;PEDRAGON MANAUS;1848,03;1;(691) PDJ, (693) UE1, (706) RGE;  /  /     ;7;19/06/2026 00:00;;;PEDRAGON MANAUS;200955     ;ALCO/GASOL;0,00;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0,00;FLOOR PLAN - GM;HOLD BACK (GM);0,00;0,00;0,00;200955     ;0,00;125049,83;PEDRAGON MANAUS;0,00;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA RS RGE;RGE;9BGED43T0VB104195;        ;107545;;2026/2027;PRETO OURO NEGRO;        3033623;123916,64;0,00;173390,00;123916,64;   134951;PEDRAGON MANAUS;1858,75;1;(690) PDB, (693) UE1, (706) RGE;18/06/2026;49;08/05/2026 00:00;Pedido;;PEDRAGON MANAUS;200955     ;ALCO/GASOL;0,00;;;  /  /     ;VN - VEICULOS  NOVOS;Sim;Sim;Não;Não;0,00;CAPLAN GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0,00;0,00;0,00;200955     ;0,00;125775,39;PEDRAGON MANAUS;0,00;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA RS RGE;RGE;9BGED43T0VB115110;;110891;;2026/2027;BRANCO SUMMIT;        3047982;123201,80;0,00;172390,00;123201,80;   167762;PEDRAGON MANAUS;1848,03;1;(691) PDJ, (693) UE1, (706) RGE;  /  /     ;7;19/06/2026 00:00;;;PEDRAGON MANAUS;200955     ;ALCO/GASOL;0,00;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0,00;FLOOR PLAN - GM;HOLD BACK (GM);0,00;0,00;0,00;200955     ;0,00;125049,83;PEDRAGON MANAUS;0,00;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA RS RGE;RGE;9BGED43T0VB116673;;110894;;2026/2027;PRETO OURO NEGRO;        3047983;123916,64;0,00;173390,00;123916,64;   167763;PEDRAGON MANAUS;1858,75;1;(690) PDB, (693) UE1, (706) RGE;  /  /     ;7;19/06/2026 00:00;;;PEDRAGON MANAUS;200955     ;ALCO/GASOL;0,00;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0,00;FLOOR PLAN - GM;HOLD BACK (GM);0,00;0,00;0,00;200955     ;0,00;125775,39;PEDRAGON MANAUS;0,00;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA RS RGE;RGE;9BGED43T0VB117493;;110897;;2026/2027;PRETO OURO NEGRO;        3047984;123916,64;0,00;173390,00;123916,64;   167764;PEDRAGON MANAUS;1858,75;1;(690) PDB, (693) UE1, (706) RGE;  /  /     ;7;19/06/2026 00:00;;;PEDRAGON MANAUS;200955     ;ALCO/GASOL;0,00;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0,00;FLOOR PLAN - GM;HOLD BACK (GM);0,00;0,00;0,00;200955     ;0,00;125775,39;PEDRAGON MANAUS;0,00;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA RS RGE;RGE;9BGED43T0VB119617;;110899;;2026/2027;BRANCO SUMMIT;        3047985;123201,80;0,00;172390,00;123201,80;   167765;PEDRAGON MANAUS;1848,03;1;(691) PDJ, (693) UE1, (706) RGE;  /  /     ;7;19/06/2026 00:00;;;PEDRAGON MANAUS;200955     ;ALCO/GASOL;0,00;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0,00;FLOOR PLAN - GM;HOLD BACK (GM);0,00;0,00;0,00;200955     ;0,00;125049,83;PEDRAGON MANAUS;0,00;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA RS RGE;RGE;9BGED43T0VB117521;;110898;;2026/2027;PRETO OURO NEGRO;        3047775;123916,64;0,00;173390,00;123916,64;   167738;PEDRAGON MANAUS;1858,75;1;(690) PDB, (693) UE1, (706) RGE;  /  /     ;7;19/06/2026 00:00;;;PEDRAGON MANAUS;200955     ;ALCO/GASOL;0,00;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0,00;CAPLAN GM;HOLD BACK (GM);0,00;0,00;0,00;200955     ;0,00;125775,39;PEDRAGON MANAUS;0,00;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA RS RGE;RGE;9BGED43T0VB103226;;111357;;2026/2027;BRANCO SUMMIT;        3049456;123201,80;0,00;172390,00;123201,80;   170525;PEDRAGON MANAUS;1848,03;1;(691) PDJ, (693) UE1, (706) RGE;  /  /     ;2;24/06/2026 00:00;;;PEDRAGON MANAUS;200955     ;ALCO/GASOL;0,00;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0,00;CAPLAN GM;HOLD BACK (GM);0,00;0,00;0,00;200955     ;0,00;125049,83;PEDRAGON MANAUS;0,00;AUTOMÁTICO
